"postal_code","id","Weighted_Average_Age","Standard_Deviation_Age","prop_0.14","prop_15.24","prop_25.44","prop_45.64","prop_65.","prop_university","worker","prop_women","pop_density","livability_score","Aid","Income","single_family_housing","Distance GP","Within 1 km GP","Within 3 km GP","Within 5 km GP","Distance Hospital","Within 5 km Hospital","Within 10 km Hospital","Within 20 km Hospital","Distance Supermarket","Within 1 km Supermarket","Within 3 km Supermarket","Within 5 km Supermarket","Distance Department Store","Within 5 km Department Store","Within 10 km Department Store","Within 20 km Department Store","Distance Restaurant","Within 1 km Restaurant","Within 3 km Restaurant","Within 5 km Restaurant","Distance Day Care","Within 1 km Day Care","Within 3 km Day Care","Within 5 km Day Care","Distance School","Within 1 km School","Within 3 km School","Within 5 km School","age_cluster","demographic_cluster","social_cluster"
340101,0,47.4430379746835,21.5520283441313,0.0981012658227848,0.0949367088607595,0.253164556962025,0.199367088607595,0.357594936708861,0.170886075949367,0.177215189873418,0.534810126582278,0.0853177303034426,8.2267813561913,0.0584795321637427,0.119905956112853,0.03,0.4,2,2,3.2,5.9,0,2,4,0.3,2,5,6.5,0.5,1,2,9.2,0.1,19.2,22,30.9,0.9,0.7,11,22.8,0.9,1.1,7,13.1,1,0,1
340102,1,40.2027972027972,21.8039075709515,0.18006993006993,0.101398601398601,0.283216783216783,0.23951048951049,0.197552447552448,0.171328671328671,0.195804195804196,0.517482517482518,0.158171179752347,7.93198693509274,0.140350877192982,0.103448275862069,0.65,0.9,0.8,2,4.2,5.8,0,2,4,0.7,1.6,4.8,8.8,1.5,1.2,2.4,8.1,0.6,7.7,22,40.2,0.5,2,10.7,23.5,0.7,1.5,6.8,12.9,1,0,1
340201,2,40.3175604626709,19.234361532781,0.116719242902208,0.0967402733964248,0.401682439537329,0.22397476340694,0.159831756046267,0.319663512092534,0.263932702418507,0.481598317560463,0.157137025445639,8.07031682695863,0.198830409356725,0.170062695924765,0.01,0.4,1.2,8.5,14.4,0.8,1,2,4,0.3,8,16,25.3,0.6,1,3,7,0.2,44.5,84.5,105.9,0.7,3.1,45.7,94.5,0.7,1.5,24.5,41.7,0,0,2
340202,3,39.3207094918504,20.5259049354225,0.150527325023969,0.157718120805369,0.244487056567593,0.316874400767018,0.13039309683605,0.2464046021093,0.194630872483222,0.512464046021093,0.137107089399918,8.06230599591465,0.345029239766082,0.163009404388715,0.68,1.2,0.6,4.9,13.7,1.9,1,2,3.6,0.8,1.1,13.3,23.7,1.9,1,3,8.3,0.5,5.8,59.6,99.2,0.4,4,34.6,80.5,0.6,1.8,16.1,38,0,0,1
340203,4,36.6978984238179,19.9346021565312,0.181260945709282,0.155866900175131,0.268826619964974,0.316112084063047,0.0788091068301226,0.182136602451839,0.229422066549912,0.496497373029772,0.245856579126412,7.93207458985101,0.187134502923977,0.137931034482759,0.83,1.6,0,4.1,10,3.3,1,2,3.6,0.5,1,5.2,22,3.2,1.9,3,8.8,1.1,0.7,16.5,90.2,0.4,4.7,29.6,68.2,0.5,2.1,12.1,32.2,0,0,1
340204,5,40.2508928571429,21.1368098668097,0.154464285714286,0.15625,0.207142857142857,0.330357142857143,0.151785714285714,0.264285714285714,0.214285714285714,0.519642857142857,0.12325486460743,7.76416277900578,0.175438596491228,0.171630094043887,0.81,0.7,0.8,5.6,13.6,2.3,1,2,3,0.6,1,13.4,26.8,2.3,2,3,8,0.7,1.9,57.5,106.9,0.3,6.3,36.4,80.6,0.4,3.5,15.4,38.5,1,0,1
340205,6,39.4887955182073,20.3208774587652,0.15406162464986,0.151260504201681,0.226890756302521,0.359943977591036,0.109243697478992,0.240896358543417,0.215686274509804,0.504201680672269,0.095550415022452,7.72595196417021,0.116959064327485,0.182601880877743,0.81,0.9,0.8,5.9,14.1,2.3,1,2,3,0.6,1.5,14.2,27.7,2.5,2,3,6.2,0.6,2.4,60.9,109.3,0.4,2.8,36.3,83.4,0.8,1.1,16.8,40.7,0,0,1
340301,7,41.6376470588235,20.1632100210291,0.124705882352941,0.0847058823529412,0.378823529411765,0.211764705882353,0.202352941176471,0.197647058823529,0.2,0.541176470588235,0.127881344400599,7.9788680374271,0.116959064327485,0.108934169278997,0.15,1,0.5,6.2,11,5.9,0,1,2,0.2,5,10.2,16.4,0.5,1,2,3,0.3,10.1,25.7,39.9,0.3,4,31.7,61.5,0.8,2,14.1,26.3,1,0,1
340302,8,35.4802744425386,19.8392628923676,0.197255574614065,0.164665523156089,0.254716981132075,0.321612349914237,0.0600343053173242,0.192109777015437,0.228130360205832,0.492281303602058,0.133732480609607,7.95487469313157,0.198830409356725,0.165360501567398,0.89,0.7,1.5,4.3,7.3,7.9,0,1,2,0.8,1.1,8.5,11.3,2.5,1,2,3,0.8,4.1,22.5,27.6,0.6,3.2,24.9,37.6,0.7,1.3,10.4,16.2,0,0,1
340303,9,36.9871414441147,19.9178514579423,0.18001978239367,0.147378832838773,0.263105835806133,0.330365974282888,0.0771513353115727,0.211671612265084,0.208704253214639,0.500494559841741,0.0976187236358688,7.68813618724939,0.181286549707602,0.16692789968652,0.9,0.9,1.3,5.2,8.1,7.2,0,1,2,0.5,1.4,8.9,12.7,1.7,1,2,3,1,2.2,24.3,30.4,0.5,3.3,28.2,44.5,0.6,2.2,13.3,18.3,0,0,1
340401,10,33.3833145434047,17.967579253579,0.206313416009019,0.0913190529875986,0.472378804960541,0.167981961668546,0.0620067643742954,0.227733934611048,0.255918827508456,0.517474633596392,0.25611647843244,7.92920875021451,0.16374269005848,0.20141065830721,0.2,0.5,2,3,5.4,0.6,1,2,6,0.6,1.4,3,4.8,6.9,0,2,15,0.3,4.9,15.9,23.4,0.3,5.9,12.7,23.1,0.3,3.1,7,10,2,0,1
340402,11,33.0270700636943,19.5165510279593,0.251592356687898,0.0923566878980892,0.386942675159236,0.197452229299363,0.071656050955414,0.245222929936306,0.267515923566879,0.498407643312102,0.137188733160974,8.20203631351188,0.087719298245614,0.214733542319749,0.55,1.3,0.2,3,6.9,1.5,1,2,5.4,0.5,1.1,3,6,7.1,0,2,15,1,2.1,14.8,27.6,0.6,2.4,12.2,29,0.7,1.9,7,12.7,2,0,1
340403,12,30.2144772117962,17.9935452995754,0.281501340482574,0.089142091152815,0.43230563002681,0.164209115281501,0.0328418230563003,0.320375335120643,0.316353887399464,0.501340482573727,0.190747040413662,8.16196548293151,0.175438596491228,0.22884012539185,0.66,0.6,1.6,3.4,7.6,1.2,1,2,4.1,0.7,1.1,3.1,6.5,6.4,0,2,14.2,0.5,5.1,16.3,29.7,0.5,4.9,15.7,35.8,0.6,2.5,7.9,16.6,2,0,2
340502,13,46.4740740740741,20.6145686095411,0.107407407407407,0.118518518518519,0.133333333333333,0.411111111111111,0.22962962962963,0.444444444444444,0.185185185185185,0.492592592592593,0.0136617226833583,8.1756181872391,0.0292397660818713,0.365987460815047,0.99,5.5,0,0,0.2,9.3,0,0.9,3,3.2,0,0.3,1.1,8.3,0,2.5,7.2,4.9,0,0,0.8,3.9,0,0,4.2,4,0,0,2.2,1,0,2
340503,14,29.4100185528757,18.1942866668149,0.317254174397032,0.0723562152133581,0.421150278293135,0.166975881261596,0.025974025974026,0.293135435992579,0.332096474953618,0.504638218923933,0.0282215267383317,8.13079011330386,0.0701754385964912,0.242163009404389,0.9,3.4,0,0,2.2,7.2,0,1,3,3.6,0,0,2.5,6.1,0,2.8,6,3.4,0,0,5.3,0.4,2.6,3.1,21.2,0.5,1.7,2,8.4,2,0,2
2020100,15,38.8958333333333,17.0021317086679,0.0381944444444444,0.211805555555556,0.434027777777778,0.194444444444444,0.121527777777778,0.5,0.0972222222222222,0.46875,0.118410668118111,8.17346310665594,0.0467836257309941,0.144984326018809,0.09,0.7,1.6,8.4,14.1,2.7,2,3,8.9,0.2,8.4,29.2,47.7,0.5,4.1,10,24,0.1,133.9,181.9,214.6,0.3,4.8,35.6,62.3,0.8,1,18.3,35.1,0,0,0
2020101,16,42.2981029810298,17.6411334268817,0.037940379403794,0.157181571815718,0.398373983739837,0.246612466124661,0.16260162601626,0.357723577235772,0.132791327913279,0.476964769647696,0.278432439787726,8.20375446395501,0.105263157894737,0.139498432601881,0.02,1,0.5,7.2,14.1,2.8,1.7,3,8.3,0.2,5.2,26.4,47.1,0.4,4,10,24,0.1,120,178.8,211.6,0.6,2.8,32,61.3,0.9,0.7,17,34.3,1,0,2
2020102,17,35.5179282868526,13.8634700261878,0.0199203187250996,0.235059760956175,0.545816733067729,0.139442231075697,0.0557768924302789,0.398406374501992,0.0438247011952191,0.470119521912351,0.262266975098653,8.25249585088748,0.0467836257309941,0.127742946708464,0.03,0.8,0.9,7.1,14.6,2.5,1.4,3,8,0.2,8,26.9,48.2,0.3,4.4,9.9,24.2,0,138.2,178.8,218.3,0.6,4.2,33.2,63.8,0.8,1.5,16.4,35.6,2,0,2
2020103,18,35.8888888888889,14.7596891056882,0.0277777777777778,0.208333333333333,0.5,0.166666666666667,0.0694444444444444,0.527777777777778,0.166666666666667,0.430555555555556,0.138903252143149,8.28838220545135,0.00584795321637427,0.185736677115987,0.02,0.6,1.2,7,14,2.3,1,3,8,0.3,10,26.7,48.7,0.6,5,10,24.6,0.1,140.2,178.6,222.4,0.5,6.1,34.5,63.7,0.7,2.6,16.9,35.8,2,0,0
2020104,19,37.1904761904762,16.0440098127879,0.0634920634920635,0.19047619047619,0.507936507936508,0.174603174603175,0.0793650793650794,0.507936507936508,0.0476190476190477,0.523809523809524,0.0467818750850456,8.20697589837717,0.0116959064327485,0.134796238244514,0.01,1.2,0.2,7,16.2,2.6,1.3,3,8,0.3,5.1,23.3,47.5,0.6,4,9,24.8,0.1,119.6,175.4,213.1,0.7,1.9,28.9,63.4,0.4,1,15,35.4,0,0,0
2020170,20,36.7430830039526,16.4699216256576,0.0316205533596838,0.280632411067194,0.430830039525692,0.162055335968379,0.0988142292490119,0.395256916996047,0.130434782608696,0.450592885375494,0.137243162335012,8.10816356006239,0.0467836257309941,0.119905956112853,0.05,1.4,0,6.3,15.4,2.9,1,3,8.2,0.5,3,20.4,46,0.8,4,9,24.9,0.2,87.1,173.2,211.8,0.9,1.2,26.3,59.7,0.3,1,14.5,33.4,0,0,2
2020210,21,40.5559566787004,17.1726839014857,0.0433212996389892,0.151624548736462,0.451263537906137,0.205776173285199,0.144404332129964,0.317689530685921,0.133574007220217,0.454873646209386,0.313648115389849,7.88530878049351,0.0701754385964912,0.102664576802508,0.06,0.4,2.2,9.8,14.6,2.3,1.1,3,8,0.2,10.9,30.7,48.1,0.9,4.4,10,24,0.1,104.8,182.5,219,0.5,8,37.6,63.4,0.5,3.2,19.1,37.2,0,0,1
2020211,22,35.81426448737,15.8893108724864,0.0579494799405646,0.2481426448737,0.432392273402675,0.206537890044577,0.0564635958395245,0.365527488855869,0.108469539375929,0.479940564635958,0.38135800789223,8.15365709506555,0.0994152046783626,0.128526645768025,0.15,0.5,2.4,9.4,15,2.8,1.8,3,8.1,0.2,8.5,33.2,49.5,1.2,5,10,24,0.2,51.5,184.1,218.2,0.3,6.1,35.4,63.3,0.4,2.7,18,37.4,2,1,2
2020212,23,37.81,16.5694867225874,0.055,0.2075,0.435,0.22,0.085,0.415,0.1,0.47,0.319172676554633,8.22012270479398,0.0760233918128655,0.154388714733542,0.1,0.4,3,8.4,15.5,2.9,2.6,3,8.8,0.4,6.8,33.8,49.7,1.2,5,10,24,0.2,53,184.5,218.4,0.2,5.8,34.7,63.4,0.4,2.2,17.3,37.1,0,0,2
2020314,24,35.8434004474273,18.7062712256366,0.147651006711409,0.176733780760626,0.34675615212528,0.248322147651007,0.0782997762863535,0.246085011185682,0.194630872483222,0.487695749440716,0.151258674649612,7.78986659162787,0.116959064327485,0.085423197492163,0.41,0.6,1.5,7.7,14.6,3.6,2.1,3,7.9,0.3,3,29.1,50.5,1.6,5,9.6,22.5,0.6,8.8,175.3,219.7,0.4,3.2,29.5,64.5,0.4,2.3,13.4,38.8,0,0,1
2020320,25,36.6710037174721,18.6779976945418,0.143122676579926,0.163568773234201,0.343866171003717,0.273234200743494,0.0762081784386617,0.200743494423792,0.182156133828996,0.50185873605948,0.292257449993196,7.79512700066894,0.140350877192982,0.0893416927899686,0.49,0.6,1.8,7.8,14.8,3.7,2.2,3,8.1,0.4,2.5,29.1,50.5,1.7,5,9.7,22.3,0.6,7.6,176.1,219.7,0.5,3.6,28.8,64.2,0.4,2.2,13.2,38.5,0,0,1
2020321,26,39.3070866141732,16.705655514162,0.0866141732283465,0.102362204724409,0.456692913385827,0.275590551181102,0.078740157480315,0.362204724409449,0.0551181102362205,0.47244094488189,0.343312015240169,8.05448901827847,0.0350877192982456,0.126959247648903,0.12,0.2,3,8,15.2,3.3,2.6,3,9,0.5,4.6,32.8,50,1.3,5,10,23.3,0.3,31.5,181.4,218.9,0.2,5.2,31.7,62.3,0.8,1.9,15,36.8,0,0,2
2020339,27,44.9868421052632,19.4181151196197,0.0921052631578947,0.0657894736842105,0.368421052631579,0.263157894736842,0.223684210526316,0.263157894736842,0.210526315789474,0.5,0.0407946659409443,8.05316529173676,0.0175438596491228,0.163793103448276,0.36,0.2,2.1,8,14.5,3.5,1.9,3,8.2,0.8,1.6,30.4,48.4,1.4,4.5,10,22.8,0.6,12.5,180.8,212.5,0.5,4.2,28.7,60.1,1,0.8,14,35.7,1,0,1
2020423,28,42.5476718403548,21.9061710789513,0.137472283813747,0.135254988913525,0.248337028824834,0.232815964523282,0.248337028824834,0.0975609756097561,0.246119733924612,0.53880266075388,0.1747448632467,7.76457729275418,0.111111111111111,0.072884012539185,0.21,0.7,2.1,8.3,11.8,3.4,2,3,7,0.3,3.3,26.9,46.3,1,4,9,20.4,0.3,4.5,102.3,213.2,0.7,3,31.3,57,0.7,1.3,16.1,32.3,1,0,1
2020424,29,34.0045977011494,20.0105893500563,0.232183908045977,0.119540229885057,0.358620689655172,0.2,0.0919540229885058,0.183908045977011,0.264367816091954,0.52183908045977,0.218750850455844,7.82013404964646,0.0994152046783626,0.100313479623824,0.65,0.3,2,8.1,11.6,3.3,2,3,7,0.5,5.4,25.3,47.5,0.7,4.2,9,20.6,0.3,5,108.3,214.3,0.5,1.5,30.6,56.7,0.5,1.6,14.9,31.8,0,0,1
2020425,30,36.3806228373702,20.1680795991367,0.174163783160323,0.168396770472895,0.310265282583622,0.235294117647059,0.114186851211073,0.115340253748558,0.215686274509804,0.5040369088812,0.144944890461287,7.59862479175302,0.210526315789474,0.0619122257053291,0.37,0.7,1.6,5.6,10.8,2.8,1.9,3.1,7,0.5,3.6,18.2,40.9,0.9,4,8.6,18.7,0.7,3.6,29.1,203.6,0.6,2,22.9,46.7,0.6,1.3,12.1,25.2,0,0,1
2020526,31,41.2041625371655,20.9330514429253,0.128840436075322,0.137760158572844,0.286422200198216,0.241823587710605,0.203171456888008,0.142715559960357,0.167492566897919,0.508424182358771,0.131337596951966,7.89846211607076,0.204678362573099,0.0932601880877743,0.49,1.5,0.1,4.5,10.1,2.1,1.2,3,7,1.1,0.9,15.7,34.5,1.4,3.8,8,18.1,1.1,0.6,27,164.3,0.4,3.2,20.1,40.9,0.6,1.3,12.5,22.7,1,0,1
2020528,32,31.401179941003,15.4819786404876,0.0442477876106195,0.445427728613569,0.351032448377581,0.0973451327433628,0.0648967551622419,0.206489675516224,0.233038348082596,0.415929203539823,0.0916315144917676,7.63880308664422,0.0350877192982456,0.0572100313479624,0,0.6,2,7.3,11,2.6,2,3,7,0.2,5.7,24.1,44.2,0.3,4,9,20,0.4,4.3,53.6,211.5,0.6,3.5,32.9,51.2,0.7,1.9,16.4,27,2,0,1
2020630,33,37.4474474474474,17.5177318154481,0.12012012012012,0.123123123123123,0.417417417417417,0.267267267267267,0.0690690690690691,0.426426426426426,0.159159159159159,0.492492492492492,0.410504830589196,8.20180986762518,0.0760233918128655,0.148902821316614,0.18,0.5,2,7.8,13.6,1.8,1,3,8,0.3,9.3,26.1,46,1.1,4,9.6,24,0.2,73.3,178.7,215.5,0.4,5.9,35.5,61.8,0.3,4.1,16.4,35.8,0,1,2
2020631,34,35.3622950819672,16.4683476312849,0.10327868852459,0.185245901639344,0.437704918032787,0.221311475409836,0.0491803278688525,0.511475409836066,0.147540983606557,0.50983606557377,0.487903116070214,8.47314263395991,0.087719298245614,0.179467084639498,0.07,0.4,1.3,7.1,13,1.6,1,3,8,0.5,5.1,22.7,45.1,1.3,4,8.5,24,0.1,31.7,176.1,212.7,0.3,5.6,35.7,61.6,0.2,3.6,16.6,34.3,2,1,0
2020650,35,43.1216216216216,22.005142925175,0.175675675675676,0.0855855855855856,0.162162162162162,0.369369369369369,0.202702702702703,0.441441441441441,0.189189189189189,0.518018018018018,0.125187100285753,8.70585514504092,0.0175438596491228,0.246865203761755,0.76,0.6,1,6.8,11.7,1.3,1,3,8,0.8,2.7,21.6,44.1,1.6,3.8,8,24,0.4,10.3,174,208.9,0.5,4.7,35.4,58.1,0.3,3.3,16.4,31.3,1,0,2
2020732,36,38.5156950672646,18.2154144386448,0.0986547085201794,0.170403587443946,0.36322869955157,0.269058295964126,0.0986547085201794,0.246636771300448,0.147982062780269,0.493273542600897,0.378799836712478,7.90963385537263,0.12280701754386,0.0869905956112853,0.28,0.6,2,8.7,13.4,2.3,1.3,3,8,0.3,7.2,28.4,46.9,1.5,4.1,9,24,0.2,33.3,180.7,213.4,0.4,7.4,34.5,61.5,0.4,3.4,16.2,35.1,0,1,1
2020733,37,38.3921568627451,18.8427393808354,0.132897603485839,0.132897603485839,0.350762527233115,0.287581699346405,0.0958605664488017,0.309368191721133,0.172113289760349,0.494553376906318,0.327609198530412,8.0328156392919,0.134502923976608,0.0948275862068966,0.27,0.4,1.6,8.6,12.7,2,1.1,3,8,0.2,6.5,26.1,45.7,1.5,4,9.1,24,0.2,34.5,180.1,211.9,0.3,7.1,35.1,60.5,0.2,4.2,16.8,34.1,0,0,1
2020734,38,39.4701754385965,20.0809853101092,0.147368421052632,0.12280701754386,0.298245614035088,0.294736842105263,0.133333333333333,0.371929824561403,0.157894736842105,0.536842105263158,0.24169274731256,8.3814673332369,0.0584795321637427,0.156739811912226,0.56,0.4,1.1,8.2,11.9,1.8,1.1,3,8,0.5,3.9,24.3,44.5,1.8,3.6,8.5,23.9,0.3,14,177.4,209.9,0.2,7,34.2,59.3,0.4,3.9,15.9,32.5,0,0,2
2020735,39,39.5053003533569,18.6316415856138,0.106007067137809,0.137809187279152,0.356890459363958,0.279151943462898,0.11660777385159,0.367491166077739,0.151943462897526,0.512367491166078,0.212954143420874,8.27137821869825,0.0818713450292398,0.137147335423197,0.54,0.7,1.8,8,11.1,2.2,1.9,3,8,0.5,2.6,27.7,44.6,2.1,3.2,8.9,22.8,0.2,9.2,177,209.4,0.2,8.6,33,57.1,0.5,2.2,13.9,32.1,0,0,2
2020840,40,36.5130434782609,17.1526979586005,0.0826086956521739,0.2,0.447826086956522,0.173913043478261,0.0956521739130435,0.669565217391304,0.217391304347826,0.465217391304348,0.173193631786638,8.21974112279171,0.0526315789473684,0.168495297805643,0.21,0.4,1.6,8.2,11.7,2.4,2,3,7.9,0.6,3.4,28.3,45.4,1.9,3.5,9,22.2,0.2,13.2,177.4,210.6,0.3,8.7,34.2,58.1,0.6,2.5,14.5,33,0,0,0
2020841,41,39,20.8841639785926,0.177966101694915,0.10593220338983,0.283898305084746,0.283898305084746,0.14406779661017,0.466101694915254,0.23728813559322,0.466101694915254,0.151993468499116,8.46916476002925,0.0233918128654971,0.250783699059561,0.55,0.7,1.1,8,12.5,2.9,1.7,3,8,0.8,3.6,27.1,47.3,1.8,4.1,9,23.7,0.4,16.1,176.9,211.9,0.5,4.4,30.2,59.3,0.8,1.5,13.3,33.9,0,0,2
2020843,42,43.3723958333333,20.3344481958162,0.104166666666667,0.122395833333333,0.291666666666667,0.2734375,0.213541666666667,0.328125,0.21875,0.5,0.20059872091441,8.25745353355372,0.0760233918128655,0.148902821316614,0.42,0.6,1.3,8.8,11.9,3,2,3,7,1,0.7,28.5,44.3,1.4,3.8,9,20.9,0.7,2.1,153.8,211.9,0.2,5.7,35.8,56,0.5,1.1,17,30.8,1,0,2
2020844,43,43.95,22.7653097836479,0.168181818181818,0.106818181818182,0.170454545454545,0.297727272727273,0.261363636363636,0.395454545454545,0.318181818181818,0.531818181818182,0.0974282215267383,8.66350139348718,0.0350877192982456,0.280564263322884,0.53,0.7,1,8.3,11.2,2.6,2,3,7,0.8,0.9,26,42.6,2.1,3.1,8.8,20.6,0.6,2.1,133.1,208.5,0.3,7.2,36,54.3,0.7,1.6,16.4,29.3,1,0,2
2020845,44,43.3602771362587,22.6804183871063,0.173210161662818,0.0969976905311778,0.187066974595843,0.288683602771363,0.254041570438799,0.41108545034642,0.260969976905312,0.510392609699769,0.0758742686079739,8.61934032758898,0.0350877192982456,0.245297805642633,0.71,0.7,0.8,6.5,10.1,3.3,2,3,7,0.9,1.1,19.6,39,1.8,3.6,8.1,18.4,0.5,1.5,53.7,205.6,0.4,4.7,30.8,46.2,0.5,2.5,16.2,23.7,1,0,2
2020952,45,44.407012195122,22.7182620015628,0.164634146341463,0.0838414634146342,0.19969512195122,0.26219512195122,0.288109756097561,0.38719512195122,0.207317073170732,0.524390243902439,0.0867601034154307,8.4907143646636,0.0584795321637427,0.202194357366771,0.61,2.2,0,2.4,9.3,1.1,1,3,8.1,0.5,0.9,12.4,30.5,3,1.9,8,22.1,0.6,0.9,84.8,186,0.5,1.8,19.5,42.8,0.6,0.9,8.9,21.5,1,0,2
2021053,46,41.8802083333333,20.7123459549274,0.15234375,0.0807291666666667,0.279947916666667,0.3125,0.174479166666667,0.145833333333333,0.166666666666667,0.51171875,0.217254048169819,7.94030515701985,0.263157894736842,0.0697492163009404,0.67,0.6,0.9,3.6,9.1,2.7,2,3,7,0.3,2.6,12.7,36,2.9,3,7.2,18.1,0.3,2,28.1,200.2,0.4,4.4,23.3,47.6,0.7,1.7,10.2,25,1,0,1
2021154,47,41.9383561643836,20.7716264689704,0.141552511415525,0.107305936073059,0.246575342465753,0.321917808219178,0.178082191780822,0.310502283105023,0.178082191780822,0.493150684931507,0.12605796707035,8.23033157890928,0.087719298245614,0.16692789968652,0.54,1,0.4,4.6,10.2,2.3,1.7,3,7,0.6,2.2,14.8,38.1,3.1,3,7.3,18.7,0.6,2.2,50,202.7,0.5,3.7,24.5,50.3,1,1.1,10.4,25.9,1,0,2
2021155,48,44.933014354067,21.3738692562944,0.110047846889952,0.133971291866029,0.215311004784689,0.282296650717703,0.263157894736842,0.248803827751196,0.138755980861244,0.483253588516746,0.0882841202884746,8.27087710994513,0.0526315789473684,0.120689655172414,0.78,0.8,0.8,2.7,9,3.1,2,3,7,0.6,2.2,9.8,35,2.9,3,7.1,18,0.6,2,14.6,195.1,0.6,3.4,20.8,45.1,0.6,1.2,8.2,24.1,1,0,1
2021159,49,40.992125984252,23.8312624898083,0.240157480314961,0.0393700787401575,0.255905511811024,0.196850393700787,0.267716535433071,0.299212598425197,0.37007874015748,0.519685039370079,0.0171724044087631,8.55312015192517,0.0292397660818713,0.252351097178683,0.33,1.5,0.1,4.4,10.4,2,1.2,3,7,1,0.3,14,36.9,3.2,3,7.7,19.5,0.6,1.6,65,202.5,0.9,1.7,24.9,51.1,1.5,0.2,10.3,26.3,1,0,2
2021261,50,43.1184668989547,20.9499130685527,0.113240418118467,0.139372822299652,0.245644599303136,0.278745644599303,0.222996515679443,0.463414634146341,0.163763066202091,0.501742160278746,0.185276908422915,8.60077896318226,0.0584795321637427,0.243730407523511,0.32,1.1,0.3,5.5,12.6,2.2,1,3,8.6,0.3,3.4,18,42.4,1.4,3.4,8.3,25,0.3,19.4,170.1,207.3,0.3,5.2,25.1,54.4,0.8,1.8,13,29.2,1,0,2
2021262,51,40.4268774703557,23.1091153954555,0.213438735177866,0.122529644268775,0.150197628458498,0.316205533596838,0.197628458498024,0.521739130434783,0.209486166007905,0.509881422924901,0.11802966389985,8.81211290827399,0.0116959064327485,0.396551724137931,0.92,1.3,0,3.1,10.6,2,1,3,8.6,0.7,2.6,16.2,34.1,2.1,2,8,23.6,0.4,4.2,164.1,199.4,0.4,4.9,21,49,0.3,3.1,11.2,24.8,1,0,0
2021263,52,40.7318181818182,22.2708797112777,0.195454545454545,0.104545454545455,0.213636363636364,0.304545454545455,0.186363636363636,0.509090909090909,0.272727272727273,0.513636363636364,0.110191862838481,8.68713385635611,0.0233918128654971,0.344827586206897,0.63,1,0.4,2.4,9.2,2.6,1,3,9,1,1.3,12.8,30.1,2.4,2,8,22,0.4,2.5,143.6,195.8,0.4,3.7,16.1,43.5,0.4,3.4,9.3,21.9,1,0,0
2021264,53,39.3385826771654,22.2276059019618,0.207349081364829,0.120734908136483,0.194225721784777,0.31758530183727,0.16010498687664,0.514435695538058,0.21259842519685,0.514435695538058,0.0666485236086542,8.65039498613114,0.0350877192982456,0.318965517241379,0.77,1,0.5,1,8,3,1,3,9,1.4,0,7.3,24,2.9,2,8,20.9,0.4,1.4,81.7,190.6,0.5,2.5,13.6,38.5,0.4,2.4,6.9,20.2,0,0,0
2021365,54,44.0281690140845,22.3797098873969,0.15962441314554,0.107981220657277,0.150234741784038,0.328638497652582,0.248826291079812,0.469483568075117,0.248826291079812,0.497652582159624,0.0271329432575861,8.64672443204594,0.0584795321637427,0.322884012539185,0.94,2.5,0,0.9,4.9,3.6,1,3,9,2.5,0,2.9,20.3,3.9,1.9,6.2,19.5,1.5,0.1,7.3,179.8,0.7,1.5,9.5,27.9,1.6,0.1,5.7,14.4,1,0,2
2021367,55,40.75625,19.0647616422186,0.08125,0.2,0.24375,0.34375,0.125,0.1625,0.5,0.425,0.00068036467546605,8.55282520609077,0.128654970760234,0.112068965517241,0.83,4.9,0,0.2,1.1,7.4,0.1,1.2,6,5.1,0,0.4,2.9,5.7,0.5,2.5,17,2.7,0,1.8,21.6,3.6,0,1.6,5.7,4.3,0,0.6,3.3,1,0,1
2021471,56,44.6592356687898,19.5323134371125,0.0764331210191083,0.121019108280255,0.286624203821656,0.296178343949045,0.219745222929936,0.414012738853503,0.171974522292994,0.506369426751592,0.163967886787318,8.41250558339386,0.064327485380117,0.168495297805643,0.37,1.3,0,3.1,9.8,3.7,1,3,8.4,0.3,1,16.8,33.9,2,2.3,8,22.2,0.3,1.8,169.1,199.8,0.4,2,16.6,46.3,0.6,1.3,10.7,24,1,0,2
2021473,57,40.2088888888889,18.5063571326447,0.0933333333333333,0.151111111111111,0.337777777777778,0.302222222222222,0.115555555555556,0.408888888888889,0.111111111111111,0.493333333333333,0.235242890189141,8.32370420112049,0.0467836257309941,0.168495297805643,0.31,0.9,0.7,5.1,12,2.6,1,3,8.3,0.3,3,16.9,41.1,1.5,3.1,8,24.9,0.2,6.2,169.3,206,0.3,5,22.2,52.9,0.7,1.7,11.4,27.9,0,0,2
2021474,58,39.9581589958159,21.2994427078855,0.188284518828452,0.100418410041841,0.242677824267782,0.330543933054393,0.142259414225941,0.435146443514644,0.163179916317992,0.518828451882845,0.124506735610287,8.47963325543802,0.0233918128654971,0.202194357366771,0.67,0.8,1,3.1,10.1,3.2,1,3,8.8,0.7,2.4,15.7,32.4,2.1,2,8,22.2,0.5,2.5,165.8,197.6,0.4,3.3,16.7,46.7,0.4,1.2,10.6,23.7,0,0,2
2021572,59,46.0752212389381,22.9832298652637,0.172566371681416,0.0619469026548673,0.15929203539823,0.292035398230089,0.314159292035398,0.407079646017699,0.292035398230089,0.508849557522124,0.0347802422098245,8.67320042713949,0.0175438596491228,0.288401253918495,0.52,1.9,0,2.9,8.8,4.4,1,3,8.9,0.7,0.9,12.6,28,2.2,2.1,8,21.1,0.7,0.9,130.8,193.7,1.2,0.6,14.6,37.8,1.2,0.2,9,20.4,1,0,2
