,postal_code,Distance GP,Within 1 km GP,Within 3 km GP,Within 5 km GP,Distance Hospital,Within 5 km Hospital,Within 10 km Hospital,Within 20 km Hospital,Distance Supermarket,Within 1 km Supermarket,Within 3 km Supermarket,Within 5 km Supermarket,Distance Department Store,Within 5 km Department Store,Within 10 km Department Store,Within 20 km Department Store,Distance Restaurant,Within 1 km Restaurant,Within 3 km Restaurant,Within 5 km Restaurant,Distance Day Care,Within 1 km Day Care,Within 3 km Day Care,Within 5 km Day Care,Distance School,Within 1 km School,Within 3 km School,Within 5 km School
632,3630606,0.4,12.3,65.9,124.5,0.9,3.0,6.1,13.0,0.2,13.5,83.1,164.6,1.1,11.8,21.6,38.6,0.1,266.4,1476.0,1992.0,0.2,15.0,156.4,313.2,0.3,4.1,41.0,94.7
633,3630607,0.2,9.0,74.5,128.5,0.9,3.3,6.9,13.0,0.4,14.2,87.6,166.6,0.9,12.9,22.0,38.0,0.1,298.2,1559.0,2012.0,0.3,10.2,177.3,324.5,0.5,2.3,46.3,98.9
634,3630608,0.2,10.6,65.0,121.6,1.3,3.0,6.0,13.2,0.2,13.8,86.0,163.0,1.4,11.5,21.1,38.0,0.1,217.1,1457.0,1983.0,0.4,21.8,158.0,303.0,0.4,5.0,41.6,94.4
635,3630609,0.1,7.8,74.5,128.5,1.1,4.0,7.0,13.0,0.4,15.0,90.9,167.0,1.1,13.3,22.0,38.0,0.1,290.1,1579.0,2012.0,0.2,11.9,185.3,323.0,0.4,2.3,48.7,97.6
636,3630610,0.2,11.0,50.8,113.4,1.4,3.0,6.0,14.0,0.2,9.9,62.7,144.7,0.9,10.3,19.2,41.0,0.1,188.0,1201.0,1893.0,0.2,13.3,99.9,274.1,0.4,2.7,29.9,84.3
637,3630611,0.3,11.8,56.6,118.3,1.2,3.0,6.0,14.0,0.3,10.5,69.6,154.0,1.1,10.8,20.6,40.3,0.1,206.7,1294.0,1932.0,0.2,14.9,114.8,286.1,0.2,3.8,33.7,88.2
638,3630700,0.3,7.8,73.8,130.8,1.0,4.0,7.0,13.0,0.3,14.3,93.0,167.1,0.8,13.0,22.0,37.8,0.0,288.6,1599.0,2019.0,0.3,10.3,183.1,331.1,0.7,4.2,48.1,104.3
639,3630702,0.4,7.8,72.7,131.7,1.1,4.0,7.2,13.0,0.3,11.6,96.4,169.4,0.9,13.0,22.0,37.0,0.0,275.3,1598.0,2021.0,0.5,9.1,186.2,337.6,0.6,3.6,47.9,105.8
640,3630703,0.4,7.4,76.9,131.4,1.3,4.0,7.7,13.0,0.3,11.3,101.5,169.9,1.0,13.0,22.0,37.0,0.1,251.7,1613.0,2023.0,0.6,9.4,191.2,340.6,0.6,3.3,49.0,107.1
641,3630704,0.2,6.7,73.6,129.8,1.4,3.5,8.0,13.0,0.2,11.6,98.4,167.3,0.9,13.0,22.2,34.7,0.1,289.5,1537.0,2002.0,0.2,7.4,159.5,328.4,0.3,2.6,43.1,99.7
642,3630705,0.2,6.0,77.0,129.2,1.6,3.4,8.0,13.0,0.2,12.4,101.7,166.4,1.2,13.0,22.0,34.0,0.1,242.1,1520.0,1999.0,0.3,12.0,158.1,327.2,0.4,3.2,43.2,98.2
643,3630706,0.3,5.7,73.1,124.3,1.4,2.0,8.0,12.3,0.2,12.4,100.5,158.6,1.1,12.9,23.0,33.0,0.1,190.9,1483.0,1979.0,0.3,11.3,146.6,310.6,0.3,2.7,40.8,89.4
644,3630707,0.3,6.5,72.2,124.5,1.3,2.4,8.0,12.2,0.3,13.8,99.2,158.3,1.2,13.0,22.4,33.0,0.2,185.7,1445.0,1980.0,0.3,15.8,145.9,312.0,0.4,3.4,41.3,89.8
645,3630800,0.5,3.9,71.2,124.8,1.1,2.0,7.0,12.3,0.3,7.2,91.9,152.3,0.7,11.1,23.0,33.0,0.2,80.9,1358.0,1959.0,0.3,9.4,128.0,302.6,0.4,3.3,36.3,89.6
646,3630801,0.3,6.6,70.4,114.8,0.9,2.0,7.0,12.0,0.3,7.7,89.0,150.7,1.2,11.3,23.0,32.9,0.2,74.7,1254.0,1938.0,0.4,12.7,136.1,293.5,0.4,3.1,40.0,83.2
647,3630803,0.4,4.2,59.8,121.2,1.5,2.0,7.0,12.7,0.5,5.9,81.9,148.8,1.0,10.7,22.9,32.2,0.2,44.0,1204.0,1891.0,0.2,7.1,105.1,279.9,0.5,2.2,33.8,87.2
648,3630804,0.4,11.1,51.8,105.4,1.2,2.0,7.0,12.0,0.4,8.1,74.5,136.2,1.7,10.8,23.3,32.0,0.1,55.0,975.2,1797.0,0.2,11.9,100.3,238.2,0.8,2.7,32.2,72.2
649,3630901,0.9,1.3,44.2,110.4,2.7,2.0,6.0,13.0,0.7,1.8,58.7,138.4,1.4,10.0,21.0,30.4,0.5,19.1,860.9,1781.0,0.3,4.6,63.0,246.5,0.9,1.5,21.8,77.2
650,3630902,1.0,1.6,41.2,105.7,2.5,2.0,6.0,12.9,0.3,3.7,56.0,132.3,1.6,9.2,21.0,30.0,0.4,15.3,757.8,1731.0,0.2,2.4,64.6,230.7,0.2,1.1,23.5,69.4
651,3630903,0.6,2.2,42.1,102.4,2.2,2.0,6.0,12.7,0.4,4.0,58.2,128.6,1.9,9.2,20.9,30.0,0.2,21.0,702.3,1695.0,0.6,6.1,71.5,220.7,0.6,1.8,27.0,66.6
652,3630904,0.3,3.7,40.5,96.2,2.1,2.0,6.0,12.0,0.3,4.7,57.8,122.9,2.2,8.8,21.0,30.4,0.1,27.5,581.5,1631.0,0.2,8.5,73.7,205.8,0.2,1.9,27.2,62.1
653,3630905,0.5,5.2,40.1,94.4,2.1,2.0,6.0,12.0,0.5,8.5,57.0,120.6,2.3,8.6,21.0,30.2,0.3,47.4,543.9,1610.0,0.4,10.7,72.9,200.9,0.6,2.7,26.9,60.9
654,3630907,0.4,6.2,48.6,106.4,1.5,2.0,6.9,12.0,0.2,11.0,69.4,134.0,1.8,10.1,21.4,32.0,0.2,53.7,877.8,1761.0,0.2,9.1,94.6,231.6,0.7,2.3,31.3,71.2
655,3630908,0.4,3.2,51.3,114.2,2.0,2.0,6.0,13.0,0.4,4.7,71.4,142.6,1.2,10.7,21.0,31.5,0.3,30.8,1009.0,1817.0,0.6,6.5,82.1,259.9,0.8,1.5,27.9,82.7
656,3631105,1.9,0.0,19.2,59.9,2.7,1.0,5.5,16.0,0.8,1.0,22.7,74.7,2.2,3.9,18.0,43.7,0.2,9.2,102.3,739.1,1.4,0.0,45.3,165.6,1.5,0.0,19.0,55.3
657,3631200,0.4,1.5,16.0,57.7,3.6,1.4,6.0,14.0,0.7,2.5,16.5,74.7,1.8,7.0,19.7,39.1,0.2,18.3,307.4,1255.0,0.3,2.5,34.7,123.5,0.3,2.0,10.3,41.2
658,3631201,0.7,1.1,25.6,77.4,2.7,2.1,6.0,13.7,1.1,0.5,30.6,105.1,1.2,7.0,21.0,38.0,0.4,15.6,632.7,1553.0,0.6,4.3,46.7,173.3,0.5,2.0,13.2,52.4
659,3631300,0.7,2.3,28.9,83.5,2.6,3.0,6.0,14.2,0.8,4.7,35.6,107.6,0.8,7.8,21.0,38.2,0.1,39.2,708.0,1608.0,0.2,6.4,57.9,191.4,0.2,2.1,15.0,57.0
660,3631301,0.4,2.0,25.4,75.9,2.9,2.4,6.0,15.0,0.3,3.6,31.2,93.8,1.1,7.1,21.0,38.8,0.2,32.5,618.4,1498.0,0.4,7.9,55.1,168.3,0.4,3.5,14.8,51.5
661,3631303,0.3,2.3,27.4,76.8,2.8,2.4,6.0,15.0,0.2,4.3,32.9,94.5,1.0,7.4,21.0,39.3,0.2,33.7,655.3,1519.0,0.2,8.0,60.0,174.7,0.3,3.2,16.1,52.7
662,3631304,0.4,2.0,22.1,71.6,3.0,2.0,6.0,15.0,0.2,3.0,25.4,87.0,1.3,7.0,21.0,39.9,0.1,28.0,544.7,1439.0,0.2,5.8,47.9,155.9,0.5,3.8,12.9,49.3
663,3631305,0.6,2.0,18.7,66.7,3.3,2.0,6.0,15.1,0.4,3.0,19.9,80.4,1.5,7.2,20.5,40.0,0.2,26.7,414.9,1355.0,0.2,4.0,39.8,143.8,0.7,3.3,11.1,47.4
664,3631400,0.2,7.2,41.4,98.5,2.2,3.0,6.0,16.0,0.2,8.3,54.2,130.3,0.6,11.0,21.0,41.1,0.1,116.7,1013.0,1762.0,0.1,22.1,94.4,241.6,0.5,4.1,28.2,75.1
665,3631401,0.3,6.3,42.0,96.1,2.1,3.0,6.0,16.0,0.2,5.4,54.5,125.3,0.9,11.0,20.4,41.2,0.1,98.8,1023.0,1738.0,0.2,22.1,94.3,240.0,0.5,3.3,27.8,73.1
666,3631402,0.2,5.3,38.8,93.6,2.3,3.0,6.0,16.0,0.2,5.5,54.5,123.0,0.8,10.7,20.9,42.7,0.1,80.4,935.2,1704.0,0.1,20.6,91.5,227.3,0.2,3.1,26.6,71.2
667,3631403,0.2,3.6,41.4,89.1,2.4,2.4,6.0,16.0,0.3,2.8,54.5,118.2,1.1,10.9,19.9,43.0,0.1,52.5,933.8,1681.0,0.1,18.7,94.5,229.1,0.2,2.2,28.7,70.9
668,3631404,0.3,3.7,44.6,90.5,2.5,2.3,6.0,15.7,0.5,2.7,54.2,118.6,1.3,11.0,19.1,42.8,0.1,44.1,929.6,1690.0,0.2,16.8,96.8,234.7,0.3,2.0,30.3,72.4
669,3631405,0.3,3.4,47.8,95.6,2.3,2.8,6.0,15.6,0.7,3.9,59.7,123.2,1.5,11.0,19.2,41.4,0.1,51.3,1019.0,1746.0,0.2,15.0,99.8,244.7,0.5,1.9,31.0,76.5
670,3631500,0.5,2.7,39.9,83.1,2.7,2.0,6.0,15.1,0.7,2.1,47.7,113.1,1.5,10.8,18.8,42.4,0.2,35.6,747.7,1629.0,0.4,12.0,92.7,219.2,0.6,2.0,29.0,68.6
671,3631503,0.8,3.6,54.3,103.0,2.1,3.0,6.0,15.3,0.4,4.9,68.5,139.8,2.0,11.0,20.4,40.3,0.2,36.2,1148.0,1829.0,0.2,15.4,129.2,274.0,0.7,3.9,36.8,84.7
672,3631600,0.3,7.7,56.6,104.2,1.9,3.0,6.0,15.7,0.3,8.4,70.2,138.4,1.2,11.0,20.9,40.0,0.2,122.0,1214.0,1849.0,0.1,21.0,119.7,269.0,0.6,3.9,35.6,82.1
673,3631601,0.3,7.8,65.2,113.9,1.6,3.0,6.0,15.6,0.2,10.1,77.3,148.8,1.5,11.1,21.0,38.6,0.1,142.3,1352.0,1916.0,0.2,24.8,141.4,295.7,0.3,4.5,39.9,90.8
674,3631602,0.4,6.7,63.2,108.3,1.9,3.0,6.0,15.9,0.2,7.8,72.7,142.7,1.6,11.0,21.0,38.8,0.2,95.6,1279.0,1881.0,0.3,20.8,138.0,286.0,0.5,3.5,38.3,87.5
675,3631700,0.2,9.4,69.2,121.0,1.5,3.5,6.5,14.4,0.2,16.3,90.3,158.7,1.0,12.4,21.1,37.5,0.1,200.5,1477.0,1965.0,0.2,25.2,169.1,307.5,0.3,4.9,48.2,96.9
676,3631800,0.2,8.0,68.7,116.5,2.0,4.1,6.3,15.5,0.3,14.6,85.8,150.3,0.9,12.0,20.6,38.8,0.1,167.8,1400.0,1915.0,0.1,31.3,173.8,302.6,0.4,8.7,47.1,93.7
677,3631801,0.3,8.9,68.2,116.9,2.0,4.7,7.0,14.1,0.1,14.6,84.3,150.0,0.4,12.6,20.2,37.2,0.1,168.2,1340.0,1925.0,0.2,25.0,174.0,300.9,0.4,6.3,47.5,93.4
678,3631900,0.3,8.9,73.6,124.0,1.4,4.0,7.0,13.9,0.2,18.1,96.7,167.5,0.8,13.0,21.7,37.0,0.1,251.6,1538.0,2002.0,0.2,21.8,187.2,311.7,0.3,4.6,52.1,97.6
679,3631901,0.2,9.7,68.7,121.1,2.0,4.8,7.0,13.9,0.2,14.1,87.6,154.6,0.4,12.9,20.3,37.0,0.1,174.1,1371.0,1947.0,0.2,22.6,175.7,304.4,0.4,4.9,48.7,95.1
680,3631902,0.1,8.7,63.1,115.3,2.4,5.0,7.0,14.3,0.2,10.3,76.0,150.4,0.3,13.6,20.0,37.2,0.1,135.4,1090.0,1907.0,0.3,28.6,165.0,302.8,0.2,7.7,48.5,94.2
681,3632000,0.2,7.5,75.3,126.0,1.4,4.0,7.0,14.0,0.2,14.8,94.5,166.5,1.1,13.3,22.0,36.4,0.1,265.9,1576.0,2013.0,0.2,16.7,196.7,323.0,0.5,3.1,51.1,98.5
682,3632001,0.2,5.9,70.1,123.7,2.0,4.9,7.0,13.8,0.3,12.6,87.1,162.4,0.9,13.3,21.1,36.0,0.1,167.5,1406.0,1982.0,0.2,17.8,176.7,312.3,0.7,3.2,47.2,97.4
683,3632002,0.4,6.1,67.4,125.6,2.3,5.0,7.0,13.2,0.2,11.4,85.4,161.7,0.5,14.0,20.0,36.6,0.1,151.3,1248.0,1965.0,0.2,19.8,169.4,311.2,0.4,3.1,47.4,97.6
684,3632100,0.5,5.4,62.6,122.9,2.7,5.0,7.0,13.6,0.3,8.5,76.2,160.9,0.7,14.0,19.9,36.9,0.1,112.7,1005.0,1939.0,0.2,23.1,163.0,312.7,0.2,3.1,47.7,97.4
685,3632101,0.7,3.4,58.5,124.5,2.7,5.0,7.0,14.3,0.4,7.0,71.2,161.6,0.9,14.0,19.7,37.1,0.1,103.5,917.7,1934.0,0.1,27.3,157.5,315.5,0.4,2.5,47.5,98.2
686,3632200,0.4,6.1,76.2,131.3,1.5,4.4,7.0,14.0,0.2,11.7,96.4,165.4,1.2,13.0,22.0,36.3,0.1,237.4,1601.0,2027.0,0.2,14.6,198.0,331.2,0.6,3.3,50.0,101.8
687,3632201,0.4,3.6,70.1,124.8,2.0,5.0,7.0,13.9,0.3,10.8,87.7,165.6,1.0,13.6,21.5,36.0,0.1,142.4,1395.0,1990.0,0.2,18.3,176.6,317.5,0.7,3.3,48.2,99.1
688,3632300,0.6,2.0,25.9,93.8,1.2,4.7,6.2,14.8,0.8,1.5,35.9,119.4,1.4,9.0,19.2,36.5,0.5,16.9,365.1,1374.0,0.1,7.1,102.7,259.5,0.2,2.5,26.4,75.7
689,3632303,0.8,1.5,25.4,83.2,1.1,2.9,7.0,14.0,0.2,3.5,36.2,112.5,0.3,9.2,19.2,35.6,0.0,31.3,335.9,1326.0,0.1,5.1,88.7,237.1,0.9,0.9,28.6,65.8
690,3632304,1.2,0.2,26.5,73.4,1.9,2.2,7.0,13.3,0.7,1.7,31.8,101.4,1.2,6.8,19.4,34.0,0.6,13.3,260.4,1200.0,0.2,2.3,79.6,213.0,0.1,1.2,27.5,58.4
691,3632400,0.6,7.8,70.2,121.5,1.0,3.0,8.0,12.0,0.2,14.2,93.0,151.6,0.9,13.0,22.0,33.0,0.1,190.4,1293.0,1957.0,0.2,26.9,141.6,304.6,0.3,6.0,39.6,88.0
692,3632401,0.4,7.1,74.1,129.2,1.7,3.0,8.0,13.0,0.1,13.9,97.2,164.7,1.0,13.0,22.0,32.9,0.1,199.5,1448.0,1999.0,0.2,16.7,153.0,323.9,0.7,3.4,44.1,96.0
693,3632402,0.2,7.7,72.9,130.8,1.9,3.6,8.0,13.0,0.3,11.9,94.6,168.4,0.9,13.0,22.0,33.2,0.0,226.3,1507.0,2010.0,0.2,16.9,166.9,330.5,0.8,3.1,44.2,100.1
694,3632403,0.3,8.6,66.7,129.9,2.0,3.1,8.0,13.0,0.3,9.4,87.1,165.1,0.4,13.0,22.0,32.3,0.1,195.0,1314.0,2002.0,0.3,24.1,160.8,326.1,0.5,3.7,43.1,96.7
695,3632404,0.4,7.8,68.4,127.2,1.6,3.0,8.0,12.8,0.3,13.2,91.6,158.6,0.6,13.0,22.0,32.5,0.0,206.4,1314.0,1982.0,0.2,24.8,145.4,317.2,0.5,3.8,39.9,92.5
696,3632500,0.4,5.2,66.4,116.8,1.0,3.0,8.0,12.0,0.2,13.0,86.2,149.3,1.0,13.0,22.0,32.9,0.1,137.7,1139.0,1930.0,0.2,24.9,135.6,298.4,0.4,5.3,39.0,86.0
697,3632501,0.2,5.2,61.0,119.8,1.4,3.0,8.0,12.3,0.2,13.5,80.3,151.5,0.7,13.0,22.0,32.3,0.1,143.8,1082.0,1930.0,0.1,30.6,125.9,301.4,0.3,4.7,37.4,86.5
698,3632502,0.2,8.0,56.1,125.5,1.8,3.0,8.0,13.0,0.2,12.7,74.8,151.1,0.4,13.0,22.0,32.0,0.0,159.0,1036.0,1943.0,0.1,32.6,130.9,307.7,0.3,4.7,38.3,87.6
699,3632503,0.4,9.9,56.0,127.3,2.1,3.0,8.0,12.6,0.2,9.2,78.2,155.0,0.5,13.0,22.0,32.2,0.1,148.8,1107.0,1969.0,0.1,27.1,147.2,315.4,0.5,5.5,39.5,90.5
700,3632600,0.6,6.1,55.7,111.5,1.4,3.0,8.0,12.0,0.3,9.2,71.1,148.3,1.4,12.8,22.0,32.1,0.2,86.4,918.4,1883.0,0.2,23.5,120.2,281.1,0.7,4.3,37.3,81.7
701,3632601,0.4,6.6,54.5,113.7,1.6,3.0,8.0,12.0,0.3,12.0,70.3,149.7,1.0,12.8,22.0,32.0,0.2,116.3,942.5,1896.0,0.2,29.5,119.0,290.3,0.4,5.6,35.9,84.1
702,3632602,0.3,7.7,50.0,117.2,1.9,3.0,8.0,12.7,0.4,13.4,61.8,148.0,0.8,12.4,22.0,32.0,0.2,125.8,876.8,1900.0,0.3,32.7,116.5,293.2,0.3,4.9,34.6,82.7
703,3632700,0.5,6.8,67.1,113.3,0.5,2.0,8.0,12.0,0.3,9.9,88.2,151.2,1.4,13.0,22.3,33.0,0.1,104.0,1142.0,1924.0,0.1,17.4,140.8,288.5,0.4,3.5,43.7,82.2
704,3632701,0.5,4.7,60.5,106.2,0.8,2.3,7.9,12.0,0.4,5.6,78.3,145.2,1.8,12.8,22.4,32.8,0.1,67.5,918.8,1853.0,0.3,9.8,130.2,257.7,0.4,2.9,36.5,77.9
705,3632702,0.3,5.3,60.1,105.2,0.5,2.0,7.7,12.0,0.4,5.2,77.6,143.4,1.8,12.4,23.0,32.7,0.2,68.2,977.2,1845.0,0.4,9.9,131.9,253.9,0.5,4.2,38.4,78.0
706,3632800,0.2,8.2,67.5,112.3,0.3,2.0,7.2,12.0,0.3,7.8,85.8,148.9,1.5,12.0,22.7,32.9,0.1,75.8,1129.0,1899.0,0.2,14.9,137.4,279.5,0.3,4.9,40.8,79.4
707,3632802,0.3,12.7,57.8,101.2,0.7,2.0,7.0,12.0,0.3,14.9,72.2,129.6,1.2,10.6,23.0,32.0,0.2,87.0,727.5,1702.0,0.2,11.5,122.0,213.9,0.2,5.2,34.8,70.2
708,3632803,0.2,10.3,62.5,106.3,0.3,2.0,7.0,12.0,0.2,8.1,78.1,141.8,1.6,11.7,23.0,32.3,0.1,76.2,980.3,1829.0,0.2,11.7,133.5,251.8,0.4,4.9,38.2,76.4
709,3632900,0.3,11.4,47.5,98.2,1.5,2.0,7.0,12.0,0.3,15.1,64.6,125.3,1.6,10.2,21.9,31.8,0.1,71.7,695.9,1671.0,0.3,11.9,92.9,209.4,0.5,2.8,30.6,64.9
710,3632901,0.3,13.6,50.1,96.2,1.2,2.0,7.0,12.0,0.3,18.7,62.6,121.5,1.2,10.0,21.8,32.0,0.1,89.4,597.4,1614.0,0.2,13.9,97.0,193.3,0.3,3.8,31.4,62.4
711,3632902,0.5,7.8,40.1,80.7,1.8,2.0,7.0,12.0,0.3,8.4,45.5,104.7,0.5,8.7,20.8,31.0,0.2,39.2,298.1,1356.0,0.3,7.1,75.0,168.0,0.2,4.5,22.1,50.0
712,3633000,0.7,5.2,53.6,100.0,1.0,2.0,7.6,12.0,0.3,7.9,70.1,132.1,1.6,10.6,23.0,31.3,0.2,53.0,648.6,1690.0,0.3,5.3,122.5,207.4,0.3,3.0,33.7,70.7
713,3633001,0.5,11.1,52.6,95.2,1.0,2.0,7.0,12.0,0.2,12.6,64.2,121.1,1.1,9.3,23.0,31.8,0.1,68.2,554.4,1599.0,0.4,13.3,115.8,193.7,0.3,5.5,34.0,66.3
714,3633100,0.4,9.9,37.8,90.5,2.0,2.0,6.5,12.0,0.3,13.6,50.5,110.8,2.0,9.5,21.0,30.2,0.1,62.6,363.7,1497.0,0.2,15.6,75.2,179.3,0.3,4.7,27.5,57.4
715,3633101,0.2,10.9,36.9,89.2,1.7,2.0,7.0,12.0,0.2,13.8,49.6,111.0,1.8,9.8,20.9,30.6,0.1,60.1,325.5,1474.0,0.2,14.4,76.8,178.6,0.5,4.8,27.0,58.9
716,3633102,0.2,8.2,36.4,83.3,1.9,2.0,7.0,12.0,0.3,10.8,44.4,106.0,1.6,8.7,20.1,30.1,0.3,46.6,275.4,1372.0,0.2,12.5,71.5,170.1,0.5,4.4,24.4,55.2
717,3633200,0.3,6.7,35.7,80.8,2.4,2.0,6.2,11.5,0.5,8.0,42.7,99.8,2.2,8.9,19.6,30.0,0.3,35.6,236.6,1315.0,0.2,12.5,64.7,159.0,0.2,4.2,24.0,49.7
718,3633201,0.3,7.0,36.2,77.3,2.2,1.9,7.0,12.0,0.2,7.4,42.0,99.9,1.6,8.8,19.7,30.0,0.3,31.5,239.4,1263.0,0.2,11.5,63.2,161.4,0.2,4.0,22.3,51.2
719,3633300,1.1,0.3,32.4,89.1,3.2,2.0,5.9,11.5,0.9,1.5,40.3,116.1,2.2,8.3,20.7,30.0,0.3,8.8,559.8,1555.0,0.5,3.6,46.1,184.6,0.5,1.9,16.1,54.4
720,3633301,0.3,3.6,30.1,77.9,3.1,2.0,5.9,11.1,0.4,4.4,38.1,99.4,2.8,8.2,19.4,30.0,0.2,14.7,297.6,1382.0,0.2,6.3,49.3,146.2,0.3,3.3,19.2,45.0
721,3633302,0.6,1.4,18.9,71.9,3.6,2.0,5.7,11.0,1.0,1.3,28.7,98.1,2.6,7.6,20.0,30.0,0.2,7.8,314.1,1375.0,0.3,3.4,36.9,136.2,0.5,1.2,13.6,43.1
722,3633303,0.5,1.6,14.2,54.5,4.0,1.9,5.0,11.0,0.9,1.8,20.2,70.4,3.6,6.6,18.9,29.4,0.1,7.3,101.0,915.4,0.5,1.6,28.3,87.1,1.0,0.5,9.8,31.6
723,3633304,0.5,3.1,24.0,65.5,3.4,2.0,5.2,11.0,0.4,4.0,27.2,82.6,3.4,7.6,19.0,29.7,0.5,10.5,148.8,1144.0,0.3,4.5,37.6,110.5,0.3,2.4,14.4,36.2
724,3633305,0.5,2.3,26.7,64.9,3.3,1.8,5.4,11.0,0.9,1.8,29.5,82.4,3.2,7.3,18.8,29.5,0.2,7.9,157.9,1124.0,0.5,3.7,41.0,113.2,0.5,1.7,16.2,36.3
725,3633306,0.4,4.3,34.9,83.2,2.6,2.0,6.0,11.3,0.8,5.2,43.1,102.3,2.7,8.5,19.2,30.0,0.2,25.6,275.1,1402.0,0.2,8.6,61.0,159.5,0.4,3.4,23.9,48.2
726,3633307,0.6,3.6,32.7,73.5,2.9,2.0,5.9,11.0,1.0,1.1,37.8,92.6,2.8,8.2,19.0,30.0,0.4,14.3,205.6,1257.0,0.4,6.7,52.9,132.9,0.6,2.7,21.1,41.9
727,3633309,1.0,0.8,26.6,59.6,3.4,1.2,5.1,11.0,1.5,0.2,28.4,78.0,3.1,6.9,18.2,29.8,0.3,2.8,133.8,950.7,0.5,2.1,37.4,110.1,0.9,0.7,15.4,35.7
728,3633405,0.5,1.0,7.6,39.9,4.9,0.7,3.4,12.5,0.4,2.0,7.7,52.0,2.7,2.4,19.7,29.9,0.8,1.2,22.4,254.6,0.4,1.0,15.0,89.3,0.4,1.0,6.7,37.2
729,3633500,0.7,1.3,4.0,16.4,6.3,0.0,3.0,12.0,0.8,1.9,7.0,19.7,1.0,1.0,14.9,30.0,0.5,4.5,25.8,90.7,0.2,5.6,22.0,45.7,0.3,2.2,9.0,18.6
730,3633501,0.3,1.2,4.0,18.1,6.1,0.0,3.0,12.0,0.9,1.2,7.0,23.9,1.1,1.0,15.1,30.0,0.3,3.8,26.0,101.6,0.2,6.1,21.7,49.6,0.5,2.1,9.0,20.7
731,3633502,0.5,1.1,3.1,5.5,7.3,0.0,3.2,12.0,0.6,2.8,5.2,7.9,0.7,1.0,13.1,29.5,0.3,12.7,25.6,31.2,0.3,8.1,21.5,23.8,0.3,2.6,8.5,9.9
732,3633504,0.4,1.2,3.5,8.6,6.8,0.0,3.0,12.0,0.2,3.0,6.3,10.1,0.3,1.0,13.6,30.0,0.2,11.2,26.1,41.1,0.2,8.7,22.0,28.9,0.2,3.6,9.0,12.1
733,3633505,0.6,1.3,3.0,4.7,7.4,0.0,3.8,12.0,0.6,3.3,5.0,7.6,0.7,1.0,13.0,29.8,0.3,16.8,25.7,29.6,0.2,10.3,21.3,22.7,0.4,4.1,8.3,9.4
734,3633600,0.9,1.6,33.6,80.6,2.1,2.0,5.1,16.8,0.3,4.9,41.0,103.9,2.4,8.0,19.8,43.0,0.2,18.8,290.8,1395.0,0.3,8.3,90.7,204.9,0.5,3.7,30.0,66.4
735,3633700,0.6,3.2,42.2,86.3,2.4,2.0,6.0,16.0,0.2,3.6,49.4,116.5,2.2,9.5,19.7,43.0,0.2,25.9,533.4,1603.0,0.5,10.5,103.7,223.5,0.6,3.4,33.0,71.0
736,3633702,0.5,6.1,36.6,89.8,1.7,2.0,5.0,16.5,0.3,8.6,46.2,112.8,2.1,8.9,21.0,43.0,0.2,30.4,365.4,1529.0,0.2,14.5,100.9,221.8,0.3,6.0,34.5,73.7
737,3633703,0.3,5.6,50.9,99.9,2.0,2.1,6.0,16.0,0.4,5.7,61.3,132.4,1.8,11.0,20.1,43.0,0.2,44.5,832.7,1753.0,0.3,23.2,129.1,261.2,0.3,6.4,37.7,85.0
738,3633704,0.2,6.7,48.9,96.7,1.9,2.1,6.0,16.0,0.5,7.4,58.9,128.6,1.8,11.0,20.2,43.0,0.2,43.2,666.7,1708.0,0.2,22.4,126.7,251.5,0.5,7.5,36.8,82.8
739,3633705,0.5,3.7,39.2,85.5,2.2,2.0,5.5,16.7,0.3,5.5,48.0,113.4,2.4,9.2,20.4,43.0,0.1,26.8,448.8,1552.0,0.2,11.3,98.6,218.5,0.3,4.3,34.4,70.6
740,3633706,0.3,5.3,47.5,90.8,2.1,2.0,6.0,16.0,0.3,7.3,57.2,125.2,2.2,10.9,20.7,43.0,0.2,33.4,597.5,1668.0,0.3,15.6,118.5,239.0,0.4,6.3,36.1,77.7
741,3633802,0.2,8.7,40.9,94.5,1.6,2.1,5.2,16.3,0.3,8.6,51.2,120.6,2.0,10.5,20.9,43.0,0.2,35.1,483.0,1618.0,0.2,16.1,118.6,235.5,0.3,6.1,37.6,79.3
742,3633803,0.2,9.5,45.8,98.4,1.0,4.0,5.2,16.1,0.4,8.9,59.0,130.1,1.9,11.8,21.0,44.0,0.1,42.0,557.7,1675.0,0.2,12.5,146.0,249.8,0.3,4.1,41.7,84.2
743,3633900,0.3,7.0,38.2,94.8,1.2,2.6,5.0,16.2,0.4,7.0,46.7,118.6,2.0,10.3,20.9,43.6,0.2,22.2,405.7,1562.0,0.4,7.6,115.6,233.0,0.4,3.3,37.0,79.9
744,3633901,0.8,2.5,34.6,90.7,0.5,2.9,5.0,15.1,0.4,1.5,47.0,115.3,1.8,9.1,19.1,44.0,0.7,4.8,283.1,1338.0,0.5,3.9,102.5,227.9,0.9,1.4,38.1,80.8
745,3633902,0.3,4.3,30.6,82.0,1.3,2.6,5.0,15.7,0.5,6.1,36.9,106.6,1.4,8.6,20.0,44.0,0.3,14.7,223.6,1209.0,0.3,7.0,87.1,211.0,0.5,4.2,32.4,72.3
